source,target,join_key,overlap_rate,tier,join_class
FED_FAA_AIRCRAFT_REGISTRY,ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,NAME@ZIP,0.0,CORROBORATED,name-match
FED_FAA_AIRCRAFT_REGISTRY,ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,NAME@ZIP,0.0,CORROBORATED,name-match
FED_FAA_AIRCRAFT_REGISTRY,ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,NAME@ZIP,0.0,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_HRSA_SHORTAGE_AREAS,FIPS,99.7,GEO,geography
FED_EPA_TRI_FACILITY,FED_FEMA_IA_HOUSING_REGISTRATIONS,FIPS,99.1,GEO,geography
FED_EPA_TRI_FACILITY,FED_HRSA_HPSA_PRIMARY_CARE,FIPS,97.8,GEO,geography
FED_EPA_TRI_FACILITY,XC_VERA_INCARCERATION_TRENDS,FIPS,95.4,GEO,geography
FED_EPA_TRI_FACILITY,FED_USDA_RD_MFH_ACTIVE_PROJECTS,FIPS,91.1,GEO,geography
FED_EPA_TRI_FACILITY,FED_OSHA_ITA_300A_SUMMARY_2023,NAME@ZIP,8.5,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_OSHA_ITA_300A_SUMMARY_2025,NAME@ZIP,7.6,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_OSHA_ITA_300A_SUMMARY_2024,NAME@ZIP,7.5,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_USCG_NRC_INCIDENTS,NAME@ZIP,4.2,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_OSHA_ITA_CASE_DETAIL_2023,NAME@ZIP,2.9,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_OSHA_ITA_CASE_DETAIL_2025,NAME@ZIP,2.6,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_OSHA_ITA_CASE_DETAIL_2024,NAME@ZIP,2.1,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_USASPENDING_CONTRACTS,NAME@ZIP,1.6,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_SAM_EXCLUSIONS_FULL_R2,NAME@ZIP,0.5,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_FAA_AIRCRAFT_REGISTRY,NAME@ZIP,0.2,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_NCUA_CALL_REPORTS_FOICU,NAME@ZIP,0.1,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_NCUA_FEDERALLY_INSURED_CU_LIST,NAME@ZIP,0.1,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_NTSB_AVIATION_AIRCRAFT,NAME@ZIP,0.1,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,IRS527_RELATED_ENTITIES,NAME@ZIP,0.1,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_FAC_SINGLE_AUDIT,NAME@ZIP,0.0,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_FEC_INDIV_CONTRIBUTIONS,NAME@ZIP,0.0,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_IRS_AUTO_REVOCATIONS,NAME@ZIP,0.0,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_IRS_BMF,NAME@ZIP,0.0,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_IRS_EO_BMF,NAME@ZIP,0.0,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_IRS_REVOCATION,NAME@ZIP,0.0,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_NTSB_AVIATION_EVENTS,NAME@ZIP,0.0,CORROBORATED,name-match
FED_EPA_TRI_FACILITY,FED_USASPENDING_CONTRACTS_FULL,DUNS,19.6,MEASURED,identity
FED_FEC_COMMITTEE_TO_CANDIDATE,FED_FEC_INDIV_CONTRIBUTIONS,FEC_CMTE_ID,89.1,STEEL,identity
FED_FEC_COMMITTEE_TO_CANDIDATE,FED_FEC_PAC_SUMMARY,FEC_CMTE_ID,82.1,STEEL,identity
FED_FEC_COMMITTEE_TO_CANDIDATE,FED_FEC_LEADERSHIP_PAC,FEC_CAND_ID,65.3,STEEL,identity
FED_FEC_COMMITTEE_TO_CANDIDATE,IRS527_8871_ORGS,NAME@ZIP,0.8,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,IRS527_RELATED_ENTITIES,NAME@ZIP,0.8,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,FED_IRS_BMF,NAME@ZIP,0.6,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,FED_IRS_EO_BMF,NAME@ZIP,0.6,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,FED_USASPENDING_CONTRACTS,NAME@ZIP,0.3,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,IRS527_DIRECTORS_OFFICERS,NAME@ZIP,0.3,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,FED_OSHA_ITA_300A_SUMMARY_2024,NAME@ZIP,0.2,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,FED_USCG_NRC_INCIDENTS,NAME@ZIP,0.2,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,ST_NYC_CFB_CAMPAIGN_2025_CONTRIBUTIONS,NAME@ZIP,0.2,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,FED_IRS_AUTO_REVOCATIONS,NAME@ZIP,0.1,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,FED_IRS_REVOCATION,NAME@ZIP,0.1,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,FED_NTSB_AVIATION_AIRCRAFT,NAME@ZIP,0.1,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,FED_OSHA_ITA_300A_SUMMARY_2023,NAME@ZIP,0.1,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,FED_OSHA_ITA_300A_SUMMARY_2025,NAME@ZIP,0.1,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,FED_SEC_13F_FILERS,NAME@ZIP,0.1,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,ST_NYC_CFB_CAMPAIGN_2001_CONTRIBUTION,NAME@ZIP,0.1,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,ST_NYC_CFB_CAMPAIGN_2009_CONTRIBUTION,NAME@ZIP,0.1,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,ST_NYC_CFB_CAMPAIGN_2013_CONTRIBUTION,NAME@ZIP,0.1,CORROBORATED,name-match
FED_FEC_COMMITTEE_TO_CANDIDATE,ST_NYC_CFB_CAMPAIGN_2021_CONTRIBUTIONS,NAME@ZIP,0.1,CORROBORATED,name-match
FED_OSHA_ITA_CASE_DETAIL_2023,FED_OSHA_ITA_CASE_DETAIL_2024,EIN,66.6,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_OSHA_ITA_CASE_DETAIL_2025,EIN,62.9,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_SEC_DERA_SUB_2024Q1,EIN,4.8,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_SEC_DERA_SUB_2025Q1,EIN,4.6,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_SEC_DERA_SUB_2025Q2,EIN,4.5,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_SEC_DERA_SUB_2026Q1,EIN,4.5,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_SEC_DERA_SUB_2024Q2,EIN,4.4,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_SEC_DERA_SUB_2024Q4,EIN,4.4,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_SEC_DERA_SUB_2025Q3,EIN,4.4,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_SEC_DERA_SUB_2025Q4,EIN,4.4,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_SEC_DERA_SUB_2024Q3,EIN,4.3,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_SEC_EDGAR_FINANCIALS,EIN,3.7,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_PBGC_TRUSTEED_PENSION_PLANS,EIN,3.4,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_PBGC_TRUSTEED_PLANS,EIN,0.5,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,IRS527_8871_ORGS,EIN,0.0,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,IRS527_DIRECTORS_OFFICERS,EIN,0.0,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_SEC_EDGAR_INSIDERS,CIK~EIN,3.6,BRIDGE,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_USASPENDING_ASSISTANCE_FULL,EIN~UEI,3.4,BRIDGE,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_SEC_EDGAR_COMPANY_TICKERS,CIK~EIN,2.4,BRIDGE,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_PCAOB_FORM_AP_FILINGS,CIK~EIN,0.8,BRIDGE,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_SEC_INSIDER_REPORTINGOWNER,CIK~EIN,0.1,BRIDGE,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_SEC_13F_SUBMISSIONS,CIK~EIN,0.0,BRIDGE,identity
FED_OSHA_ITA_CASE_DETAIL_2023,FED_USASPENDING_CONTRACTS,NAME@ZIP,0.9,CORROBORATED,name-match
FED_OSHA_ITA_CASE_DETAIL_2023,FED_USCG_NRC_INCIDENTS,NAME@ZIP,1.4,CORROBORATED,name-match
FED_OSHA_ITA_CASE_DETAIL_2023,IRS527_RELATED_ENTITIES,NAME@ZIP,0.1,CORROBORATED,name-match
FED_OSHA_ITA_CASE_DETAIL_2025,FED_PBGC_TRUSTEED_PENSION_PLANS,EIN,3.2,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_SEC_DERA_SUB_2024Q1,EIN,3.1,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_SEC_DERA_SUB_2025Q1,EIN,3.0,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_SEC_DERA_SUB_2025Q2,EIN,3.0,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_SEC_DERA_SUB_2026Q1,EIN,3.0,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_SEC_DERA_SUB_2024Q4,EIN,2.9,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_SEC_DERA_SUB_2025Q3,EIN,2.9,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_SEC_DERA_SUB_2025Q4,EIN,2.9,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_SEC_DERA_SUB_2024Q2,EIN,2.8,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_SEC_DERA_SUB_2024Q3,EIN,2.8,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_SEC_EDGAR_FINANCIALS,EIN,2.3,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_PBGC_TRUSTEED_PLANS,EIN,0.3,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2025,IRS527_8871_ORGS,EIN,0.0,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2025,IRS527_DIRECTORS_OFFICERS,EIN,0.0,STEEL,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_USASPENDING_ASSISTANCE_FULL,EIN~UEI,5.5,BRIDGE,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_SEC_EDGAR_INSIDERS,CIK~EIN,2.4,BRIDGE,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_SEC_EDGAR_COMPANY_TICKERS,CIK~EIN,1.6,BRIDGE,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_PCAOB_FORM_AP_FILINGS,CIK~EIN,1.0,BRIDGE,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_SEC_INSIDER_REPORTINGOWNER,CIK~EIN,0.2,BRIDGE,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_SEC_13F_SUBMISSIONS,CIK~EIN,0.0,BRIDGE,identity
FED_OSHA_ITA_CASE_DETAIL_2025,FED_USASPENDING_CONTRACTS,NAME@ZIP,1.0,CORROBORATED,name-match
FED_OSHA_ITA_CASE_DETAIL_2025,FED_USCG_NRC_INCIDENTS,NAME@ZIP,0.9,CORROBORATED,name-match
FED_OSHA_ITA_CASE_DETAIL_2025,IRS527_RELATED_ENTITIES,NAME@ZIP,0.1,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_CMS_POS_OTHER,CCN,100.0,STEEL,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,CCN,98.9,STEEL,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER,CCN,98.3,STEEL,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_MEDICARE_OUTPATIENT_HOSPITALS_BY_PROVIDER_AND_SERVICE,CCN,96.4,STEEL,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_LTCH,CCN,1.6,STEEL,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_NPPES,CCN~NPI,303.1,BRIDGE,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_MEDICARE_FEE_FOR_SERVICE_PUBLIC_PROVIDER_ENROLLMENT,CCN~NPI,302.3,BRIDGE,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_PECOS_PROVIDER_ENROLLMENT,CCN~NPI,302.3,BRIDGE,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_ORDER_AND_REFERRING,CCN~NPI,201.7,BRIDGE,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_PART_D_PRESCRIBERS,CCN~NPI,177.5,BRIDGE,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_OPEN_PAYMENTS_PROFILE_SUPPLEMENT,CCN~NPI,168.3,BRIDGE,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_PARTD_PRESCRIBER_DRUG,CCN~NPI,149.1,BRIDGE,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_OPEN_PAYMENTS,CCN~NPI,115.3,BRIDGE,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_OPEN_PAYMENTS_2023,CCN~NPI,112.5,BRIDGE,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_OPEN_PAYMENTS_2022,CCN~NPI,105.8,BRIDGE,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_REFER,CCN~NPI,100.9,BRIDGE,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,CCN~NPI,55.6,BRIDGE,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_MEDICARE_DIALYSIS_FACILITIES,CCN~NPI,1.2,BRIDGE,identity
FED_CMS_HOSPITAL_GENERAL,FED_CMS_OPT_OUT_AFFIDAVITS,CCN~NPI,0.2,BRIDGE,identity
FED_CMS_HOSPITAL_GENERAL,FED_HHS_OIG_LEIE,CCN~NPI,0.1,BRIDGE,identity
FED_CMS_HOSPITAL_GENERAL,FED_EPA_FRS_FRS_PROGRAM_LINKS,NAME@ZIP,36.7,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_EPA_FRS_FULL,NAME@ZIP,34.2,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_EPA_RCRA_FACILITIES,NAME@ZIP,28.0,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_OSHA_ITA_300A_SUMMARY_2023,NAME@ZIP,25.1,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_OSHA_ITA_300A_SUMMARY_2025,NAME@ZIP,25.0,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_OSHA_ITA_300A_SUMMARY_2024,NAME@ZIP,24.8,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_CMS_IRF,NAME@ZIP,21.3,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_OSHA_ITA_CASE_DETAIL_2023,NAME@ZIP,18.4,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_OSHA_ITA_CASE_DETAIL_2024,NAME@ZIP,15.9,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_IRS_BMF,NAME@ZIP,15.0,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_IRS_EO_BMF,NAME@ZIP,14.9,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_FAC_SINGLE_AUDIT,NAME@ZIP,12.2,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_OSHA_ITA_CASE_DETAIL_2025,NAME@ZIP,11.1,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_EPA_ICIS_AIR_ICIS_AIR_FACILITIES,NAME@ZIP,10.3,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_ICE_DETENTION_FACILITY_CODES,NAME@ZIP,5.4,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_EPA_NPDES_ICIS_FACILITIES,NAME@ZIP,5.2,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_CMS_MEDICARE_DIABETES_PREVENTION_PROGRAM,NAME@ZIP,3.9,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_CMS_MEDICARE_DURABLE_MEDICAL_EQUIPMENT_DEVICES_SUPPLIES_BY_SUPPL,NAME@ZIP,3.0,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_EPA_ICIS_FEC_CASE_FACILITIES,NAME@ZIP,2.2,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER,NAME@ZIP,2.1,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_CMS_MEDICARE_PROVIDER,NAME@ZIP,2.1,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_EPA_ICIS_FEC_CASE_ENFORCEMENT_CONCLUSION_FACILITIES,NAME@ZIP,2.1,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI,NAME@ZIP,2.0,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS,NAME@ZIP,2.0,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_USASPENDING_CONTRACTS,NAME@ZIP,1.9,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,NAME@ZIP,1.6,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_HRSA_SHORTAGE_AREAS,NAME@ZIP,1.6,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_IRS_AUTO_REVOCATIONS,NAME@ZIP,1.4,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_IRS_REVOCATION,NAME@ZIP,1.4,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_CMS_NURSING_HOME,NAME@ZIP,1.3,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_CMS_NURSING_HOME_DEFICIENCIES,NAME@ZIP,1.3,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_CMS_NURSING_HOME_FIRE_DEFICIENCIES,NAME@ZIP,1.2,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_HRSA_HPSA_PRIMARY_CARE,NAME@ZIP,1.2,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,NAME@ZIP,1.0,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_DEA_ARCOS_FULL,NAME@ZIP,1.0,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_CMS_OPIOID_TREATMENT_PROGRAM_PROVIDERS,NAME@ZIP,0.8,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_USCG_NRC_INCIDENTS,NAME@ZIP,0.8,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_CMS_NURSING_HOME_PENALTIES,NAME@ZIP,0.4,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_EIA860_1_UTILITY,NAME@ZIP,0.4,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_EIA860_2_PLANT,NAME@ZIP,0.4,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_EPA_GHGRP_FACILITY,NAME@ZIP,0.3,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_FAA_AIRCRAFT_REGISTRY,NAME@ZIP,0.3,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,IRS527_RELATED_ENTITIES,NAME@ZIP,0.3,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_FCC_LICENSING,NAME@ZIP,0.2,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_NCUA_CALL_REPORTS_FOICU,NAME@ZIP,0.2,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_NCUA_FEDERALLY_INSURED_CU_LIST,NAME@ZIP,0.2,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_DOL_FORM5500,NAME@ZIP,0.1,CORROBORATED,name-match
FED_CMS_HOSPITAL_GENERAL,FED_HRSA_UDS_SERVICE_DELIVERY_SITES,NAME@ZIP,0.1,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_CMS_RURAL_HEALTH_CLINIC_ENROLLMENTS,CCN,99.1,STEEL,identity
FED_CMS_POS_OTHER,FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE,CCN~NPI,12.5,BRIDGE,identity
FED_CMS_POS_OTHER,FED_HHS_OIG_LEIE,CCN~NPI,0.0,BRIDGE,identity
FED_CMS_POS_OTHER,FED_HRSA_HPSA_PRIMARY_CARE,NAME@ZIP,47.1,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_HRSA_SHORTAGE_AREAS,NAME@ZIP,42.5,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_HRSA_UDS_SERVICE_DELIVERY_SITES,CCN,89.8,MEASURED,identity
FED_CMS_POS_OTHER,FED_EPA_FRS_FULL,NAME@ZIP,8.8,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_EPA_FRS_FRS_PROGRAM_LINKS,NAME@ZIP,8.4,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_ICE_DETENTION_FACILITY_CODES,NAME@ZIP,6.5,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_EPA_RCRA_FACILITIES,NAME@ZIP,6.3,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_IRS_BMF,NAME@ZIP,4.5,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_IRS_EO_BMF,NAME@ZIP,4.5,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_OSHA_ITA_300A_SUMMARY_2023,NAME@ZIP,4.5,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_OSHA_ITA_300A_SUMMARY_2024,NAME@ZIP,4.5,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_OSHA_ITA_300A_SUMMARY_2025,NAME@ZIP,4.5,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_FAC_SINGLE_AUDIT,NAME@ZIP,4.0,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_OSHA_ITA_CASE_DETAIL_2023,NAME@ZIP,3.0,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_OSHA_ITA_CASE_DETAIL_2024,NAME@ZIP,2.6,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_OSHA_ITA_CASE_DETAIL_2025,NAME@ZIP,2.2,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_EPA_ICIS_AIR_ICIS_AIR_FACILITIES,NAME@ZIP,1.8,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_EPA_NPDES_ICIS_FACILITIES,NAME@ZIP,1.1,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_IRS_AUTO_REVOCATIONS,NAME@ZIP,0.6,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_IRS_REVOCATION,NAME@ZIP,0.6,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_CMS_SKILLED_NURSING_FACILITY_ENROLLMENTS,NAME@ZIP,0.5,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_EPA_ICIS_FEC_CASE_FACILITIES,NAME@ZIP,0.5,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_EPA_SDWA_SDWA_PUB_WATER_SYSTEMS,NAME@ZIP,0.5,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_DEA_ARCOS_FULL,NAME@ZIP,0.4,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_EPA_ICIS_FEC_CASE_ENFORCEMENT_CONCLUSION_FACILITIES,NAME@ZIP,0.4,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_USASPENDING_CONTRACTS,NAME@ZIP,0.4,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_EIA860_1_UTILITY,NAME@ZIP,0.3,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_EIA860_2_PLANT,NAME@ZIP,0.2,CORROBORATED,name-match
FED_CMS_POS_OTHER,IRS527_RELATED_ENTITIES,NAME@ZIP,0.2,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_EPA_GHGRP_FACILITY,NAME@ZIP,0.1,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_NCUA_CALL_REPORTS_FOICU,NAME@ZIP,0.1,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_NCUA_FEDERALLY_INSURED_CU_LIST,NAME@ZIP,0.1,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_SAM_EXCLUSIONS_FULL_R2,NAME@ZIP,0.1,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_USCG_NRC_INCIDENTS,NAME@ZIP,0.1,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_DOL_FORM5500,NAME@ZIP,0.0,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_FAA_AIRCRAFT_REGISTRY,NAME@ZIP,0.0,CORROBORATED,name-match
FED_CMS_POS_OTHER,FED_FCC_LICENSING,NAME@ZIP,0.0,CORROBORATED,name-match
