db,schema,table,type,name_zone,row_count_meta,row_count_live,count_error,round_cap_flag,known_traps,bytes,entity_key_count,place_key_count,spine_wired,created,last_altered
LIBRARY_MARTS_PREDBT_20260729,DBT_CROGERS,REGULATORY__FED_FEDERAL_REGISTER_DOCUMENTS,BASE TABLE,name_suggests_premigration,94731,94731,,False,,50936832,1,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:04:09.977000-07:00
LIBRARY_MARTS_PREDBT_20260729,DBT_CROGERS,SCIENCE_RESEARCH__XC_BIORXIV_MEDRXIV,BASE TABLE,name_suggests_premigration,432,432,,False,,545792,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:04:10.965000-07:00
LIBRARY_MARTS_PREDBT_20260729,DBT_CROGERS,SPENDING__FED_HHS_TAGGS,BASE TABLE,name_suggests_premigration,45,45,,False,,2560,1,3,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:04:12.021000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__FED_DOL_FORM5500,BASE TABLE,name_suggests_premigration,33484,33484,,False,,5587456,6,8,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:24.106000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__FED_FINCEN_BOI,BASE TABLE,name_suggests_premigration,1,1,,False,,1536,1,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:25.346000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__FED_FOREIGNASSISTANCE,BASE TABLE,name_suggests_premigration,3967456,3967456,,False,,6490112,1,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:26.163000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__FED_GRANTS_GOV,BASE TABLE,name_suggests_premigration,100,100,,False,,8192,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:27.129000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__FED_IRS_990,BASE TABLE,name_suggests_premigration,200,200,,False,,12800,1,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:28.041000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__FED_IRS_990_EFILE_INDEX,BASE TABLE,name_suggests_premigration,5544626,5544626,,False,,162314240,1,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:29.109000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__FED_IRS_BMF,BASE TABLE,name_suggests_premigration,1974830,1974830,,False,,124556800,1,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:30.224000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__FED_IRS_REVOCATION,BASE TABLE,name_suggests_premigration,1187367,1187367,,False,,54992896,1,2,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:31.221000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__FED_PBGC_DATA,BASE TABLE,name_suggests_premigration,149771,149771,,False,,1921024,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:32.118000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__FED_SEC_EDGAR,BASE TABLE,name_suggests_premigration,200,200,,False,,10752,2,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:33.113000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__FED_USASPENDING_ASSISTANCE_FULL,BASE TABLE,name_suggests_premigration,19902879,19902879,,False,,3790405120,4,11,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:33.914000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__FED_USASPENDING_CONTRACTS,BASE TABLE,name_suggests_premigration,6325622,6325622,,False,,631764992,3,2,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:35.178000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__FED_USASPENDING_TOPTIER_AGENCIES,BASE TABLE,name_suggests_premigration,111,111,,False,,12288,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:36.234000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__INTL_ES_BORME,BASE TABLE,name_suggests_premigration,25,25,,False,,12288,0,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:37.057000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__INTL_FAO_FAOSTAT,BASE TABLE,name_suggests_premigration,69,69,,False,,36352,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:38.039000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__INTL_FAO_FAOSTAT_FOOD_SECURITY,BASE TABLE,name_suggests_premigration,279470,279470,,False,,1921024,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:39.101000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__INTL_GFI_TRADE,BASE TABLE,name_suggests_premigration,25,25,,False,,2048,0,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:39.982000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__INTL_GLEIF,BASE TABLE,name_suggests_premigration,3382301,3382301,,False,,662368256,7,12,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:40.828000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__INTL_GLEIF_RR,BASE TABLE,name_suggests_premigration,481933,481933,,False,,21709312,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:42.637000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__INTL_IPC_FOOD_INSECURITY_GLOBAL,BASE TABLE,name_suggests_premigration,735,735,,False,,10240,0,2,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:43.686000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__INT_GLEIF_RR,BASE TABLE,name_suggests_premigration,481933,481933,,False,,21910528,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:44.793000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__XC_OWID_GINI,BASE TABLE,name_suggests_premigration,2389,2389,,False,,45056,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:46.762000-07:00
LIBRARY_MARTS_PREDBT_20260729,ECONOMICS,ECONOMICS__XC_WIKIPEDIA_LARGEST_US_COMPANIES,BASE TABLE,name_suggests_premigration,100,100,,False,,5632,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:48.006000-07:00
LIBRARY_MARTS_PREDBT_20260729,EDUCATION,EDUCATION__FED_ED_EDFACTS,BASE TABLE,name_suggests_premigration,33,33,,False,,3584,0,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:24.336000-07:00
LIBRARY_MARTS_PREDBT_20260729,ENVIRONMENT,ENVIRONMENT__EPA_PENALTY_GAP,BASE TABLE,name_suggests_premigration,93808,93808,,False,,7619584,1,3,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:24.619000-07:00
LIBRARY_MARTS_PREDBT_20260729,ENVIRONMENT,ENVIRONMENT__FED_EPA_ECHO,BASE TABLE,name_suggests_premigration,3135554,3135554,,False,,173083648,1,4,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:25.486000-07:00
LIBRARY_MARTS_PREDBT_20260729,ENVIRONMENT,ENVIRONMENT__FED_EPA_FRS_FACILITIES,BASE TABLE,name_suggests_premigration,5300149,5300149,,False,,316457984,1,4,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:26.359000-07:00
LIBRARY_MARTS_PREDBT_20260729,ENVIRONMENT,ENVIRONMENT__FED_NOAA_STORM_EVENTS,BASE TABLE,name_suggests_premigration,1780730,1780730,,False,,150917632,0,7,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:27.289000-07:00
LIBRARY_MARTS_PREDBT_20260729,ENVIRONMENT,ENVIRONMENT__FED_NOAA_WEATHER_API,BASE TABLE,name_suggests_premigration,287,287,,False,,107008,0,5,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:28.171000-07:00
LIBRARY_MARTS_PREDBT_20260729,ENVIRONMENT,ENVIRONMENT__FED_USGS_MINERALS,BASE TABLE,name_suggests_premigration,304632,304632,,False,,29089280,0,4,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:29.269000-07:00
LIBRARY_MARTS_PREDBT_20260729,ENVIRONMENT,ENVIRONMENT__FED_USGS_WATER,BASE TABLE,name_suggests_premigration,6694816,6694816,,False,,51185152,0,2,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:30.381000-07:00
LIBRARY_MARTS_PREDBT_20260729,ENVIRONMENT,ENVIRONMENT__INTL_GEM_HAZARD,BASE TABLE,name_suggests_premigration,12,12,,False,,1536,0,4,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:31.422000-07:00
LIBRARY_MARTS_PREDBT_20260729,ENVIRONMENT,ENVIRONMENT__INTL_GLOBAL_WITNESS_DEFENDERS,BASE TABLE,name_suggests_premigration,232,232,,False,,28160,0,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:32.410000-07:00
LIBRARY_MARTS_PREDBT_20260729,ENVIRONMENT,ENVIRONMENT__XC_OWID_CO2,BASE TABLE,name_suggests_premigration,29384,29384,,False,,249856,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:33.362000-07:00
LIBRARY_MARTS_PREDBT_20260729,ENVIRONMENT,ENVIRONMENT__XC_OWID_FOSSIL_SHARE,BASE TABLE,name_suggests_premigration,6379,6379,,False,,57344,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:34.091000-07:00
LIBRARY_MARTS_PREDBT_20260729,ENVIRONMENT,ENVIRONMENT__XC_OWID_TEMP_ANOMALY,BASE TABLE,name_suggests_premigration,531,531,,False,,16384,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:34.862000-07:00
LIBRARY_MARTS_PREDBT_20260729,EPSTEIN,FCT_DATASET_SIZE_HISTORY,BASE TABLE,name_suggests_premigration,339,339,,False,,20480,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:24.870000-07:00
LIBRARY_MARTS_PREDBT_20260729,EPSTEIN,FCT_LIBRARY_SNAPSHOT,BASE TABLE,name_suggests_premigration,619,619,,False,,13312,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:25.546000-07:00
LIBRARY_MARTS_PREDBT_20260729,EPSTEIN,FCT_WAYBACK_PAGE_CHANGES,BASE TABLE,name_suggests_premigration,203305,203305,,False,,18851328,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:26.186000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_CFPB_COMPLAINTS,BASE TABLE,name_suggests_premigration,17179788,17179788,,False,,1291930112,0,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:25.121000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_FARA,BASE TABLE,name_suggests_premigration,30,30,,False,,5120,1,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:26.026000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_FEC_BULK,BASE TABLE,name_suggests_premigration,20938,20938,,False,,1296384,2,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:26.889000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_FEC_BULK_CANDIDATES,BASE TABLE,name_suggests_premigration,17900,17900,,False,,881664,1,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:27.801000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_FEC_BULK_COMMITTEES,BASE TABLE,name_suggests_premigration,20007,20007,,False,,1235456,2,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:28.755000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_FEC_BULK_LINKAGES,BASE TABLE,name_suggests_premigration,16327,16327,,False,,251904,2,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:29.823000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_FEC_BULK_SUMMARY,BASE TABLE,name_suggests_premigration,7933,7933,,False,,505344,1,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:30.890000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_FEC_CANDIDATES,BASE TABLE,name_suggests_premigration,33506,33506,,False,,1635328,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:31.932000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_FEC_CAND_CMTE_LINKAGE,BASE TABLE,name_suggests_premigration,30536,30536,,False,,457728,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:32.811000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_FEC_COMMITTEES,BASE TABLE,name_suggests_premigration,78039,78039,,False,,4886528,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:33.663000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE,BASE TABLE,name_suggests_premigration,866730,866730,,False,,25460736,2,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:34.589000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_FEC_INDEPENDENT_EXPENDITURES,BASE TABLE,name_suggests_premigration,261033,261033,,False,,11283456,1,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:35.483000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_FEC_INDIV_CONTRIBUTIONS,BASE TABLE,name_suggests_premigration,84172112,84172112,,False,,2831415808,1,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:36.662000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_FEC_LEADERSHIP_PAC,BASE TABLE,name_suggests_premigration,8619,8619,,False,,130048,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:37.486000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_FEC_PAC_SUMMARY,BASE TABLE,name_suggests_premigration,48395,48395,,False,,2741760,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:38.537000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_FFIEC_CALL_REPORTS,BASE TABLE,name_suggests_premigration,302,302,,False,,14848,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:39.425000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_IRS_SOI,BASE TABLE,name_suggests_premigration,179796,179796,,False,,26994688,0,2,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:40.374000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_NCUA_CALL_REPORTS,BASE TABLE,name_suggests_premigration,121713,121713,,False,,2360832,2,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:41.659000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_SEC_13F_POSITIONS,BASE TABLE,name_suggests_premigration,3822885,3822885,,False,,77394432,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:42.522000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_SEC_13F_SUBMISSIONS,BASE TABLE,name_suggests_premigration,336124,336124,,False,,7273472,1,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:43.511000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_SEC_EDGAR_FINANCIALS,BASE TABLE,name_suggests_premigration,55635,55635,,False,,6929408,2,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:44.483000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_SEC_EDGAR_INSIDERS,BASE TABLE,name_suggests_premigration,69259,69259,,False,,2157056,1,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:46.520000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_SEC_INSIDER_DERIV_TRANS,BASE TABLE,name_suggests_premigration,1049121,1049121,,False,,42018816,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:47.798000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_SEC_INSIDER_NONDERIV_TRANS,BASE TABLE,name_suggests_premigration,2672841,2672841,,False,,86374400,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:49.229000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_SEC_INSIDER_REPORTINGOWNER,BASE TABLE,name_suggests_premigration,1934673,1934673,,False,,50399232,1,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:50.420000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__FED_SEC_INSIDER_SUBMISSION,BASE TABLE,name_suggests_premigration,1772088,1772088,,False,,73490432,1,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:51.798000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,FINANCE__INTL_WB_IDS,BASE TABLE,name_suggests_premigration,62983,62983,,False,,9785344,0,2,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:52.971000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,UNCATEGORIZED__FED_FEC_LEADERSHIP_PAC,BASE TABLE,name_suggests_premigration,8619,8619,,False,,130048,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:54.637000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,UNCATEGORIZED__FED_SEC_13F_POSITIONS,BASE TABLE,name_suggests_premigration,3822885,3822885,,False,,76765696,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:55.699000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINANCE,UNCATEGORIZED__FED_SEC_13F_SUBMISSION,BASE TABLE,name_suggests_premigration,336124,336124,,False,,5511168,1,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:56.980000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINDINGS,CATALOG,VIEW,name_suggests_premigration,,,,False,,,,,,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:25.404000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINDINGS,EXCLUDED_PROVIDER_AT_FACILITY,VIEW,name_suggests_premigration,,,,False,,,,,,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:25.529000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINDINGS,EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION,VIEW,name_suggests_premigration,,,,False,,,,,,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:25.705000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINDINGS,EXCLUDED_PROVIDER_PAID_AFTER_EXCLUSION_IN_SHORTAGE,VIEW,name_suggests_premigration,,,,False,,,,,,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:25.839000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINDINGS,FEDERAL_CONTRACTOR_EPA_VIOLATOR,VIEW,name_suggests_premigration,,,,False,,,,,,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:26.098000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINDINGS,HOSPITAL_CLOSURE_RISK,VIEW,name_suggests_premigration,,,,False,,,,,,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:26.275000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINDINGS,HOSPITAL_CLOSURE_RISK_BY_STATE,VIEW,name_suggests_premigration,,,,False,,,,,,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:26.454000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINDINGS,MEMBER_MONEY_VS_OUTPUT,VIEW,name_suggests_premigration,,,,False,,,,,,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:26.660000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINDINGS,OPIOID_PRESCRIBER_PAID_HIGH_RX,VIEW,name_suggests_premigration,,,,False,,,,,,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:26.901000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINDINGS,OPIOID_PRESCRIBER_PAID_HIGH_RX_BY_STATE,VIEW,name_suggests_premigration,,,,False,,,,,,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:27.130000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINDINGS,PAC_FUNDS_BOTH_SIDES,VIEW,name_suggests_premigration,,,,False,,,,,,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:27.316000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINDINGS,REVOKED_BUT_DEDUCTIBLE,VIEW,name_suggests_premigration,,,,False,,,,,,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:27.467000-07:00
LIBRARY_MARTS_PREDBT_20260729,FINDINGS,REVOKED_BUT_DEDUCTIBLE_BY_STATE,VIEW,name_suggests_premigration,,,,False,,,,,,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:27.623000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CDC_ANXIETY_DEPRESSION,BASE TABLE,name_suggests_premigration,16794,16794,,False,,412672,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:28.105000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CDC_DATA_PORTAL,BASE TABLE,name_suggests_premigration,15000,15000,,False,,112640,0,2,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:29.052000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CDC_DRUG_POISONING_COUNTY,BASE TABLE,name_suggests_premigration,53387,53387,,False,,715776,0,2,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:29.983000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CDC_HEALTH_INSURANCE,BASE TABLE,name_suggests_premigration,16056,16056,,False,,406528,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:30.890000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY,BASE TABLE,name_suggests_premigration,132000,132000,,False,,1909760,0,2,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:31.934000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CDC_OVERDOSE,BASE TABLE,name_suggests_premigration,83790,83790,,False,,1443328,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:32.783000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CDC_SUICIDE_RATES,BASE TABLE,name_suggests_premigration,6390,6390,,False,,83968,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:33.684000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CDC_WONDER,BASE TABLE,name_suggests_premigration,1,1,,False,,88064,0,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:34.487000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CMS_DIALYSIS,BASE TABLE,name_suggests_premigration,7557,7557,,False,,1452032,1,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:35.348000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CMS_HOME_HEALTH,BASE TABLE,name_suggests_premigration,12392,12392,,False,,2733056,1,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:36.987000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CMS_HOSPICE,BASE TABLE,name_suggests_premigration,6852,6852,,False,,338944,1,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:38.101000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CMS_HOSPITAL_COMPARE,BASE TABLE,name_suggests_premigration,5432,5432,,False,,337408,0,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:38.992000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CMS_HOSPITAL_GENERAL,BASE TABLE,name_suggests_premigration,5432,5432,,False,,337408,1,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:40.045000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CMS_HPT_MRF,BASE TABLE,name_suggests_premigration,1,1,,False,,3072,1,0,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:40.945000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CMS_IRF,BASE TABLE,name_suggests_premigration,1222,1222,,False,,69632,1,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:41.932000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CMS_LTCH,BASE TABLE,name_suggests_premigration,311,311,,False,,21504,1,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:42.846000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CMS_MAIN,BASE TABLE,name_suggests_premigration,158,158,,False,,297984,1,2,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:43.914000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CMS_MEDICARE_PROVIDER,BASE TABLE,name_suggests_premigration,1296739,1296739,,False,,145920512,1,3,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:44.910000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS,BASE TABLE,name_suggests_premigration,15385047,15385047,,False,,401078272,2,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:46.983000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2022,BASE TABLE,name_suggests_premigration,13250000,13250000,,False,,329273856,2,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:48.103000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CMS_OPEN_PAYMENTS_2023,BASE TABLE,name_suggests_premigration,14700786,14700786,,False,,385309184,2,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:49.683000-07:00
LIBRARY_MARTS_PREDBT_20260729,HEALTH,HEALTH__FED_CMS_PARTD_PRESCRIBER_DRUG,BASE TABLE,name_suggests_premigration,25869521,25869521,,False,,630993920,1,1,False,2026-07-29 13:03:22.196000-07:00,2026-07-29 13:03:51.228000-07:00
