#,plain_question,exact_tables_pipe_separated
126,Do consumer complaints about them pile up before regulators catch on?,"LIBRARY_MARTS.CONSUMER_PROTECTION.CONSUMER_PROTECTION__FED_CFPB_COMPLAINTS (17,168,287 rows) | LIBRARY_MARTS.HOUSING.HOUSING__FED_CFPB_HMDA_ARID2017_LEI_XREF (5,399 rows)"
127,Are banks pulling branches out of those neighborhoods over time?,"LIBRARY_MARTS.FINANCE.FINANCE__FED_FDIC_SOD_BRANCH_DEPOSITS (2,822,977 rows) | LIBRARY_MARTS.HOUSING.HOUSING__FED_MAPPING_INEQUALITY (1,155 rows)"
128,Were failed banks still active members right up until they collapsed?,"LIBRARY_MARTS.FINANCE.FINANCE__FED_FHFA_FHLB_MEMBERSHIP (6,327 rows) | LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_FDIC_FAILED_BANKS (3,584 rows)"
129,Do complaints pile up for years before an official recall happens?,"LIBRARY_MARTS.CONSUMER_SAFETY.CONSUMER_SAFETY__FED_NHTSA_COMPLAINTS (2,227,941 rows) | LIBRARY_MARTS.CONSUMER_SAFETY.CONSUMER_SAFETY__FED_NHTSA_RECALLS (241,861 rows)"
130,Are their affordability contracts expiring in fast-gentrifying areas?,"LIBRARY_MARTS.HOUSING.HOUSING__FED_HUD_MF_SECTION8_CONTRACTS (24,309 rows) | LIBRARY_MARTS.HOUSING.HOUSING__FED_FHFA_HPI (184,807 rows)"
131,Do they charge higher rates in historically redlined neighborhoods?,"LIBRARY_MARTS.HOUSING.HOUSING__FED_HUD_FHA_SF_PORTFOLIO_SNAPSHOT (61,647 rows) | LIBRARY_MARTS.HOUSING.HOUSING__FED_MAPPING_INEQUALITY (1,155 rows) | LIBRARY_MARTS.HOUSING.HOUSING__FED_CFPB_HMDA_HISTORIC (44,992,667 rows)"
132,Do bankruptcy filings spike in the year after?,"LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_BANKRUPTCY (6,965,441 rows) | LIBRARY_MARTS.HOUSING.HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS (26,250,920 rows)"
133,Do the most-sued chains also get the most fines?,"LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CIVIL (10,857,396 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_NURSINGHOME411 (14,713 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_NURSING_HOME_PENALTIES (16,180 rows)"
134,Are they still allowed to work in health care because they were never formally banned?,"LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FJC_IDB_CRIMINAL (6,299,908 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_HHS_OIG_LEIE (83,747 rows)"
135,Does patient care quality drop afterward?,"LIBRARY_MARTS.JUSTICE.JUSTICE__XC_RANSOMWARELIVE_VICTIMS (30,661 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_HOSPITAL_GENERAL (5,432 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_NURSINGHOME411 (14,713 rows)"
136,Do the ones with the most known security flaws still win contracts?,"LIBRARY_MARTS.JUSTICE.JUSTICE__FED_CISA_KEV (1,674 rows) | LIBRARY_RAW.LANDING.FED_USASPENDING_CONTRACTS_FULL_R2 (93,153,424 rows)"
137,Are any of them showing up at U.S. ports anyway?,"LIBRARY_MARTS.JUSTICE.JUSTICE__FED_OFAC_SDN (19,114 rows) | LIBRARY_RAW.LANDING.FED_NOAA_AIS (58,106,517 rows)"
138,Do the ones involved in the most killings still get the most federal grant money?,"LIBRARY_MARTS.JUSTICE.JUSTICE__XC_MAPPING_POLICE_VIOLENCE (15,476 rows) | LIBRARY_RAW.LANDING.FED_USASPENDING_ASSISTANCE_FULL (19,902,879 rows)"
139,Are more dealers in an area linked to more gun deaths?,"LIBRARY_MARTS.JUSTICE.JUSTICE__FED_ATF_FFL (77,514 rows) | LIBRARY_MARTS.JUSTICE.JUSTICE__FED_FBI_NICS_CHECKS (16,445 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY (132,000 rows)"
140,Which investment funds and political donors are behind them?,"LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_EPA_EGRID_PLANT_2022 (11,974 rows) | LIBRARY_MARTS.ENERGY.ENERGY__FED_EIA860_4_OWNER (5,495 rows) | LIBRARY_RAW.LANDING.FED_SEC_13F_POSITIONS (3,822,885 rows) | LIBRARY_MARTS.POLITICS.POLITICS__FED_FEC_PAC_SUMMARY (45,709 rows)"
141,Do the ones with the worst storm outages also charge the highest rates?,"LIBRARY_MARTS.ENERGY.ENERGY__FED_EIA861_RELIABILITY (971 rows) | LIBRARY_MARTS.ENERGY.ENERGY__FED_EIA861_SERVICE_TERRITORY (11,775 rows) | LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_NOAA_STORM_EVENTS (1,780,730 rows) | LIBRARY_MARTS.ENERGY.ENERGY__FED_EIA861_SALES_ULT_CUST (2,815 rows)"
142,Do some have pollution spikes that never trigger a violation?,"LIBRARY_RAW.LANDING.FED_EPA_CAMPD_EMISSIONS_DAILY (16,513,971 rows) | LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_EPA_ICIS_AIR_ICIS_AIR_VIOLATION_HISTORY (102,037 rows) | LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_EPA_AQS_SITES (20,994 rows)"
143,Are they paying the same doctors running the trial to also promote the drug?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CLINICALTRIALS (500 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS (15,385,047 rows)"
144,Do outcomes vary a lot by judge and detention facility?,"LIBRARY_MARTS.IMMIGRATION.IMMIGRATION__FED_EOIR_CASE_DATA (12,631,225 rows)"
A32,Do banned companies' owners also donate to political campaigns?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_HHS_OIG_LEIE (83,747 rows) | LIBRARY_MARTS.PROCUREMENT.PROCUREMENT__FED_SAM_EXCLUSIONS (168,328 rows) | LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_INDIV_CONTRIBUTIONS (84,172,112 rows)"
A33,Do the worst-fined chains also run a political action committee?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_NURSINGHOME411 (14,713 rows) | LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEES (60,031 rows)"
A34,Do polluted districts get less help from their representative?,"LIBRARY_RAW.LANDING.FED_HOUSE_DISBURSEMENTS (4,914,476 rows) | LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_EPA_TRI_FACILITY (64,990 rows) | LIBRARY_MARTS.HOUSING.HOUSING__FED_MAPPING_INEQUALITY (1,155 rows)"
A35,Do members trade stock in industries their committee oversees?,"LIBRARY_RAW.LANDING.FED_HOUSE_FD_PTR_INDEX (41,883 rows) | LIBRARY_MARTS.POLITICS.POLITICS__FED_CONGRESS_COMMITTEE_MEMBERSHIP (3,879 rows)"
A36,Do the industries caught defrauding Medicare fund the committees that oversee Medicare?,"LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_COMMITTEE_TO_CANDIDATE (866,730 rows) | LIBRARY_MARTS.POLITICS.POLITICS__FED_CONGRESS_COMMITTEE_MEMBERSHIP (3,879 rows)"
A37,Do sanctioned individuals still show up as political donors?,"LIBRARY_MARTS.JUSTICE.JUSTICE__FED_OFAC_SDN (19,114 rows) | LIBRARY_RAW.LANDING.INTL_UN_CONSOLIDATED_SANCTIONS (1,011 rows) | LIBRARY_MARTS.JUSTICE.JUSTICE__INTL_UK_SANCTIONS_LIST (58,336 rows) | LIBRARY_MARTS.FINANCE.FINANCE__FED_FEC_INDIV_CONTRIBUTIONS (84,172,112 rows)"
E32,Do drinking water violations spike after a flood?,"LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT (15,432,737 rows) | LIBRARY_MARTS.HOUSING.HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS (26,250,920 rows)"
E33,Do they violate pollution rules more right after a storm?,"LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_EPA_NPDES_NPDES_QNCR_HISTORY (7,951,656 rows) | LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_NOAA_STORM_EVENTS (1,780,730 rows)"
E34,Do they have more drug overdose deaths?,"LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_EPA_RCRA_RCRA_VIOLATIONS (708,114 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CDC_DRUG_POISONING_COUNTY (53,387 rows)"
E35,Did overdose deaths rise where jails emptied out?,"LIBRARY_MARTS.JUSTICE.JUSTICE__XC_VERA_INCARCERATION_TRENDS (128,507 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY (132,000 rows)"
E36,Does overdose death rise after a disaster?,"LIBRARY_MARTS.HOUSING.HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS (26,250,920 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY (132,000 rows)"
E37,Does a pay raise from a drug company lead to more prescriptions?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_2023 (14,700,786 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS (15,385,047 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_PART_D_PRESCRIBERS (1,416,883 rows)"
E38,Are drug and device companies still paying them anyway?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_OPT_OUT_AFFIDAVITS (57,209 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS (15,385,047 rows)"
E39,Do the paid ones prescribe way more opioids than unpaid ones?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS (15,385,047 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_PART_D_PRESCRIBERS (1,416,883 rows)"
E40,Are brand-new doctors billing Medicare for millions in expensive wound-care products?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_NPPES (9,606,683 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER_AND_SERVI (9,781,673 rows)"
E41,Can hospitals still legally order tests and equipment through them?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_HHS_OIG_LEIE (83,747 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_ORDER_AND_REFERRING (2,018,354 rows)"
E42,Is drug industry money still being sent to them?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_NPPES (9,606,683 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS (15,385,047 rows)"
E43,Were they already losing money before the sale?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_HCRIS (6,103 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_POS_OTHER (44,429 rows)"
E44,Did its safety violations get worse right before the fines hit?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES (418,479 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_NURSING_HOME_PENALTIES (16,180 rows)"
E45,Do safety violations spike after a storm hits the area?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES (418,479 rows) | LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_NOAA_STORM_EVENTS (1,780,730 rows)"
E46,Are these 'triple owners' actually better or worse than others?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_FACILITY_AFFILIATION (2,260,193 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_NURSINGHOME411 (14,713 rows)"
E47,Were they already in financial trouble before converting?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_HCRIS (6,103 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_POS_OTHER (44,429 rows)"
E48,Were their financial reports already bad beforehand?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_HCRIS (6,103 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_POS_OTHER (44,429 rows)"
E49,Did they win government contracts specifically during their ban?,"LIBRARY_MARTS.PROCUREMENT.PROCUREMENT__FED_SAM_EXCLUSIONS (168,328 rows) | LIBRARY_RAW.LANDING.FED_USASPENDING_CONTRACTS_FULL_R2 (93,153,424 rows)"
E50,"Do new health care businesses pop up right after, chasing relief money?","LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_HOME_HEALTH_AGENCY_ENROLLMENTS (11,508 rows) | LIBRARY_MARTS.HOUSING.HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS (26,250,920 rows)"
E51,Does that label actually bring in more clinics?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_HRSA_HPSA_PRIMARY_CARE (79,158 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_HRSA_UDS_SERVICE_DELIVERY_SITES (19,038 rows)"
E52,"Do wages, suicide, and overdose rates all get worse there?","LIBRARY_MARTS.JUSTICE.JUSTICE__XC_VERA_INCARCERATION_TRENDS (128,507 rows) | LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_BLS_QCEW (3,619,437 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CDC_INJURY_VIOLENCE_COUNTY (132,000 rows)"
E53,Do they get penalized less often than other neighborhoods?,"LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_EPA_ECHO (3,135,554 rows) | LIBRARY_MARTS.CORE.DIM_TRACT (85,391 rows)"
E54,Do they pay workers less than clean factories?,"LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_EPA_ICIS_AIR_ICIS_AIR_VIOLATION_HISTORY (102,037 rows) | LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_BLS_QCEW (3,619,437 rows)"
E55,Is poor housing placed disproportionately near hazards?,"LIBRARY_MARTS.HOUSING.HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS (35,601 rows) | LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_EPA_ECHO (3,135,554 rows) | LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT (15,432,737 rows)"
E56,Do bonus and non-bonus doctors get similar industry money?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE (503,917 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS (15,385,047 rows)"
E57,Are they also the ones industry pays the most?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_MEDICARE_PHYSICIAN_OTHER_PRACTITIONERS_BY_PROVIDER (1,296,739 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS (15,385,047 rows)"
E58,Do states with more malpractice payouts also get more industry money?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_HRSA_NPDB (1,911,185 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_QUALITY_PAYMENT_PROGRAM_EXPERIENCE (503,917 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS_2023 (14,700,786 rows)"
E59,Do they have the worst quality ratings?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_MEDICARE_INPATIENT_HOSPITALS_BY_PROVIDER (3,044 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_HOSPITAL_GENERAL (5,432 rows)"
E60,Do they die at a higher rate?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_MEDICARE_DIALYSIS_FACILITIES (12,456,456 rows) | LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_EPA_SDWA_SDWA_VIOLATIONS_ENFORCEMENT (15,432,737 rows)"
E61,Do they also have worse finances?,"LIBRARY_MARTS.ENVIRONMENT.ENVIRONMENT__FED_EPA_RCRA_RCRA_VIOLATIONS (708,114 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_HCRIS (6,103 rows)"
E62,Are they still getting cited for missing sprinkler systems?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_NURSINGHOME411 (14,713 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES (418,479 rows)"
E63,Does patient harm go up when leadership keeps turning over?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_NURSINGHOME411 (14,713 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_NURSING_HOME_DEFICIENCIES (418,479 rows)"
E64,Does the money keep flowing to them anyway?,"LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_FAC_SINGLE_AUDIT (411,638 rows) | LIBRARY_RAW.LANDING.FED_USASPENDING_ASSISTANCE_FULL (19,902,879 rows)"
E65,Were they still getting paid after losing it?,"LIBRARY_MARTS.ECONOMICS.ECONOMICS__FED_IRS_REVOCATION (1,187,366 rows) | LIBRARY_RAW.LANDING.FED_USASPENDING_ASSISTANCE_FULL (19,902,879 rows)"
E66,Are they still getting health grants?,"LIBRARY_MARTS.PROCUREMENT.PROCUREMENT__FED_SAM_EXCLUSIONS (168,328 rows) | LIBRARY_RAW.LANDING.FED_USASPENDING_ASSISTANCE_FULL (19,902,879 rows)"
E67,Do they also have fewer doctors available?,"LIBRARY_MARTS.JUSTICE.JUSTICE__XC_VERA_INCARCERATION_TRENDS (128,507 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_NPPES (9,606,683 rows)"
E68,Do they give very little free care to the poor despite huge profits?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_HCRIS (6,103 rows)"
E69,How much grant money reaches each patient?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_HRSA_UDS_HEALTH_CENTER_INFO (1,356 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_HRSA_UDS_TABLE3A_PATIENTS (1,356 rows) | LIBRARY_RAW.LANDING.FED_USASPENDING_ASSISTANCE_FULL (19,902,879 rows)"
E70,Are the worst-rated homes still getting VA contracts?,"LIBRARY_RAW.LANDING.FED_USASPENDING_CONTRACTS_FULL_R2 (93,153,424 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_NURSINGHOME411 (14,713 rows)"
E71,Does more payment per person mean more opioid prescribing?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_OPEN_PAYMENTS (15,385,047 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_PART_D_PRESCRIBERS (1,416,883 rows)"
E72,Is it sitting empty more than in safer counties?,"LIBRARY_MARTS.HOUSING.HOUSING__FED_HUD_ASSISTED_HOUSING_PROJECTS (35,601 rows) | LIBRARY_MARTS.HOUSING.HOUSING__FED_FEMA_IA_HOUSING_REGISTRATIONS (26,250,920 rows)"
E73,Do banned contractors turn out to also be doctors?,"LIBRARY_MARTS.PROCUREMENT.PROCUREMENT__FED_SAM_EXCLUSIONS (168,328 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_NPPES (9,606,683 rows)"
E74,Is there a record of who the new owner is?,"LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_HOME_HEALTH (12,392 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_CMS_POS_OTHER (44,429 rows)"
E75,Did the worst chains get big pandemic bailout money?,"LIBRARY_RAW.LANDING.FED_HHS_TAGGS (45 rows) | LIBRARY_MARTS.HEALTH.HEALTH__FED_NURSINGHOME411 (14,713 rows)"
