db,schema,table,type,row_count,bytes,created,last_altered,comment
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_057C5355E3,BASE TABLE,2000,1219584,2026-06-23 22:02:40.579000-07:00,2026-07-01 09:08:31.105000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_0697237A35,BASE TABLE,1958,987648,2026-06-23 21:55:39.822000-07:00,2026-07-01 09:08:14.445000-07:00,"Portal-net feed harvested from an open-data portal (~1,958 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_080C2334EE,BASE TABLE,17,14848,2026-06-23 21:46:56.906000-07:00,2026-07-01 09:08:06.283000-07:00,"Portal-net feed harvested from an open-data portal (~17 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_0F83B7C628,BASE TABLE,142,69120,2026-06-23 21:49:32.141000-07:00,2026-07-01 09:07:00.136000-07:00,"Portal-net feed harvested from an open-data portal (~142 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_1073539FE2,BASE TABLE,41,36352,2026-06-23 21:48:03.404000-07:00,2026-07-01 09:07:11.853000-07:00,"Portal-net feed harvested from an open-data portal (~41 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_11050C025B,BASE TABLE,8,29184,2026-06-23 21:46:33.940000-07:00,2026-07-01 09:07:18.199000-07:00,"Portal-net feed harvested from an open-data portal (~8 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_14C7AA5CCF,BASE TABLE,19,8704,2026-06-23 22:14:47.479000-07:00,2026-07-01 09:08:31.240000-07:00,"Portal-net feed harvested from an open-data portal (~19 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_172A59FDF6,BASE TABLE,4,4608,2026-06-23 22:12:15.545000-07:00,2026-07-01 09:07:34.932000-07:00,"Portal-net feed harvested from an open-data portal (~4 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_1E628CD572,BASE TABLE,71,16384,2026-06-23 22:18:21.649000-07:00,2026-07-01 09:07:08.159000-07:00,"Portal-net feed harvested from an open-data portal (~71 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_289E71C579,BASE TABLE,2000,915968,2026-06-23 22:06:12.143000-07:00,2026-07-01 09:08:20.167000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_28F95EBB76,BASE TABLE,23,17408,2026-06-23 21:47:12.945000-07:00,2026-07-01 09:07:00.425000-07:00,"Portal-net feed harvested from an open-data portal (~23 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_328AF9F277,BASE TABLE,6,8704,2026-06-23 21:46:19.444000-07:00,2026-07-01 09:07:47.168000-07:00,"Portal-net feed harvested from an open-data portal (~6 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_32A72D9D1D,BASE TABLE,5,4608,2026-06-23 22:12:21.138000-07:00,2026-07-01 09:07:35.119000-07:00,"Portal-net feed harvested from an open-data portal (~5 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_3A7E0821D1,BASE TABLE,61,47104,2026-06-23 21:48:21.946000-07:00,2026-07-01 09:07:47.306000-07:00,"Portal-net feed harvested from an open-data portal (~61 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_3D7C82E432,BASE TABLE,2000,1508352,2026-06-23 22:01:38.243000-07:00,2026-07-01 09:06:57.404000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_40615E7B14,BASE TABLE,3152,1079808,2026-06-26 20:41:04.121000-07:00,2026-07-01 09:08:16.764000-07:00,"Portal-net feed harvested from an open-data portal (~3,152 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_44F7648869,BASE TABLE,2000,1030656,2026-06-23 22:06:41.529000-07:00,2026-07-01 09:08:16.930000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_4B31591F91,BASE TABLE,2000,979968,2026-06-23 21:58:11.374000-07:00,2026-07-01 09:08:06.419000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_4FB5EA68FC,BASE TABLE,2000,927232,2026-06-23 22:00:05.771000-07:00,2026-07-01 09:07:25.538000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_55D5164315,BASE TABLE,60,19968,2026-06-23 22:17:57.113000-07:00,2026-07-01 09:07:51.176000-07:00,"Portal-net feed harvested from an open-data portal (~60 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_563E6E04A6,BASE TABLE,339,81408,2026-06-23 22:22:34.101000-07:00,2026-07-01 09:06:57.531000-07:00,"Portal-net feed harvested from an open-data portal (~339 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_575B865A46,BASE TABLE,53,42496,2026-06-23 21:48:15.466000-07:00,2026-07-01 09:08:06.585000-07:00,"Portal-net feed harvested from an open-data portal (~53 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_57DF097E01,BASE TABLE,74,50176,2026-06-23 21:48:35.771000-07:00,2026-07-01 09:08:31.359000-07:00,"Portal-net feed harvested from an open-data portal (~74 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_5B985CBFB5,BASE TABLE,2000,1338880,2026-06-23 21:59:56.895000-07:00,2026-07-01 09:07:12.045000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_5D84AF2604,BASE TABLE,190,100352,2026-06-23 21:50:00.292000-07:00,2026-07-01 09:07:41.189000-07:00,"Portal-net feed harvested from an open-data portal (~190 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_63C0193FF1,BASE TABLE,18,36864,2026-06-23 21:47:02.413000-07:00,2026-07-01 09:07:47.419000-07:00,"Portal-net feed harvested from an open-data portal (~18 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_65984ADFBA,BASE TABLE,2000,995840,2026-06-23 22:06:22.823000-07:00,2026-07-01 09:08:31.503000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_65A6CDEF8F,BASE TABLE,76,18944,2026-06-23 22:18:49.847000-07:00,2026-07-01 09:07:12.176000-07:00,"Portal-net feed harvested from an open-data portal (~76 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_664D252729,BASE TABLE,2000,821760,2026-06-23 21:56:49.804000-07:00,2026-07-01 09:08:34.635000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_6720A5FF25,BASE TABLE,5,4608,2026-06-23 22:12:27.995000-07:00,2026-07-01 09:07:47.550000-07:00,"Portal-net feed harvested from an open-data portal (~5 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_688A84DDBF,BASE TABLE,2000,363008,2026-06-23 21:57:57.203000-07:00,2026-07-01 09:08:06.721000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_69487E016F,BASE TABLE,1031,472064,2026-06-23 21:51:56.994000-07:00,2026-07-01 09:07:12.424000-07:00,"Portal-net feed harvested from an open-data portal (~1,031 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_6A79648A77,BASE TABLE,2000,994304,2026-06-23 22:05:07.170000-07:00,2026-07-01 09:07:25.656000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_6E966EDC1B,BASE TABLE,176,219136,2026-06-23 21:49:48.868000-07:00,2026-07-01 09:08:06.859000-07:00,"Portal-net feed harvested from an open-data portal (~176 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_7044E0923D,BASE TABLE,13,23552,2026-06-23 21:46:45.137000-07:00,2026-07-01 09:07:25.783000-07:00,"Portal-net feed harvested from an open-data portal (~13 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_70CEDCB206,BASE TABLE,2000,1558016,2026-06-23 22:01:47.516000-07:00,2026-07-01 09:07:35.293000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_726A6C58E2,BASE TABLE,2000,1144320,2026-06-23 22:00:23.305000-07:00,2026-07-01 09:07:37.258000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_7468CF46DB,BASE TABLE,6,9728,2026-06-23 21:46:24.472000-07:00,2026-07-01 09:08:17.046000-07:00,"Portal-net feed harvested from an open-data portal (~6 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_7672DB717A,BASE TABLE,2000,906752,2026-06-23 22:02:23.102000-07:00,2026-07-01 09:07:41.346000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_78A99CB261,BASE TABLE,2000,925696,2026-06-23 22:06:31.884000-07:00,2026-07-01 09:07:33.479000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_78DF4DC45F,BASE TABLE,1024,129536,2026-06-23 22:30:07.441000-07:00,2026-07-01 09:08:11.353000-07:00,"Portal-net feed harvested from an open-data portal (~1,024 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_7B6232F22D,BASE TABLE,2000,984064,2026-06-23 22:05:16.189000-07:00,2026-07-01 09:08:11.540000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_7B93FAAC46,BASE TABLE,354,84480,2026-06-23 22:22:40.653000-07:00,2026-07-01 09:08:31.762000-07:00,"Portal-net feed harvested from an open-data portal (~354 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_7E21327FCB,BASE TABLE,294,332288,2026-06-23 21:50:54.574000-07:00,2026-07-01 09:07:29.276000-07:00,"Portal-net feed harvested from an open-data portal (~294 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_7F7E374C68,BASE TABLE,1844,886784,2026-06-23 21:54:53.024000-07:00,2026-07-01 09:08:31.939000-07:00,"Portal-net feed harvested from an open-data portal (~1,844 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_80B28FB6D7,BASE TABLE,21,13312,2026-06-23 21:47:07.623000-07:00,2026-07-01 09:06:57.699000-07:00,"Portal-net feed harvested from an open-data portal (~21 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_81514E21D3,BASE TABLE,2000,972800,2026-06-23 22:04:56.388000-07:00,2026-07-01 09:07:37.401000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_81EB8BA37C,BASE TABLE,2000,490496,2026-06-23 22:04:26.165000-07:00,2026-07-01 09:08:17.154000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_821C8A43B1,BASE TABLE,2000,655360,2026-06-23 21:56:10.710000-07:00,2026-07-01 09:08:20.398000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_82607FBFC9,BASE TABLE,2000,901120,2026-06-23 22:05:36.326000-07:00,2026-07-01 09:07:37.542000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_86A898EF77,BASE TABLE,1532,3298304,2026-06-23 21:53:06.661000-07:00,2026-07-01 09:08:03.015000-07:00,"Portal-net feed harvested from an open-data portal (~1,532 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_8896D12631,BASE TABLE,2000,914944,2026-06-23 22:06:02.197000-07:00,2026-07-01 09:07:25.937000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_89DF24D316,BASE TABLE,2000,541184,2026-06-23 22:02:31.814000-07:00,2026-07-01 09:08:07.070000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_8AAD75BF85,BASE TABLE,119,58368,2026-06-23 21:49:13.943000-07:00,2026-07-01 09:07:12.529000-07:00,"Portal-net feed harvested from an open-data portal (~119 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_8AB8EAF3DF,BASE TABLE,2000,1264640,2026-06-23 22:03:32.531000-07:00,2026-07-01 09:07:55.984000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_8E55E53D8D,BASE TABLE,2000,818176,2026-06-23 22:04:35.686000-07:00,2026-07-01 09:07:12.672000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_90C091B01B,BASE TABLE,2000,924160,2026-06-23 21:57:39.109000-07:00,2026-07-01 09:07:26.240000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_90CC86DC8C,BASE TABLE,2000,1405440,2026-06-23 22:03:44.541000-07:00,2026-07-01 09:07:35.441000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_944B32BC37,BASE TABLE,502,58880,2026-06-23 22:24:36.439000-07:00,2026-07-01 09:07:18.322000-07:00,"Portal-net feed harvested from an open-data portal (~502 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_95246841CB,BASE TABLE,189,101888,2026-06-23 21:49:54.137000-07:00,2026-07-01 09:07:00.593000-07:00,"Portal-net feed harvested from an open-data portal (~189 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_97B5E23500,BASE TABLE,2000,736256,2026-06-23 21:57:24.602000-07:00,2026-07-01 09:08:17.322000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_9B42294E74,BASE TABLE,38,81408,2026-06-23 21:47:22.750000-07:00,2026-07-01 09:07:26.367000-07:00,"Portal-net feed harvested from an open-data portal (~38 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_9E24E86B9A,BASE TABLE,2,11264,2026-06-23 21:46:14.363000-07:00,2026-07-01 09:07:51.288000-07:00,"Portal-net feed harvested from an open-data portal (~2 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_A0293B412C,BASE TABLE,144,71680,2026-06-23 21:49:37.695000-07:00,2026-07-01 09:07:04.195000-07:00,"Portal-net feed harvested from an open-data portal (~144 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_A2044BD114,BASE TABLE,1889,224256,2026-06-23 22:31:34.039000-07:00,2026-07-01 09:07:37.692000-07:00,"Portal-net feed harvested from an open-data portal (~1,889 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_A40FB2876B,BASE TABLE,2000,1319424,2026-06-23 22:00:33.322000-07:00,2026-07-01 09:07:12.852000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_A54A25CA53,BASE TABLE,2000,1367040,2026-06-23 22:02:04.289000-07:00,2026-07-01 09:08:07.224000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_A937D836B3,BASE TABLE,2000,949248,2026-06-23 22:04:46.014000-07:00,2026-07-01 09:07:18.434000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_A94D7DFBCF,BASE TABLE,2000,1338880,2026-06-23 21:59:48.177000-07:00,2026-07-01 09:08:17.504000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_AC3B9C03A4,BASE TABLE,2000,217600,2026-06-23 22:32:52.063000-07:00,2026-07-01 09:07:41.563000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_AD408FDF6D,BASE TABLE,2000,1319424,2026-06-23 22:00:41.881000-07:00,2026-07-01 09:08:20.558000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_AD6F34F882,BASE TABLE,5000,2897920,2026-06-26 20:41:50.720000-07:00,2026-07-01 09:08:13.316000-07:00,"Portal-net feed harvested from an open-data portal (~5,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_B15AE2B075,BASE TABLE,3076,2370048,2026-06-26 20:40:55.362000-07:00,2026-07-01 09:07:41.724000-07:00,"Portal-net feed harvested from an open-data portal (~3,076 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_B44EAD49D6,BASE TABLE,66,39424,2026-06-23 21:48:29.855000-07:00,2026-07-01 09:07:24.137000-07:00,"Portal-net feed harvested from an open-data portal (~66 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_B64E31A541,BASE TABLE,798,1559552,2026-06-23 21:51:36.966000-07:00,2026-07-01 09:08:07.335000-07:00,"Portal-net feed harvested from an open-data portal (~798 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_B77E902275,BASE TABLE,2000,1020416,2026-06-23 21:59:39.092000-07:00,2026-07-01 09:08:32.126000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_B8BE43CF1C,BASE TABLE,2000,759808,2026-06-23 21:57:07.842000-07:00,2026-07-01 09:07:00.806000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_BADE778B92,BASE TABLE,2000,1562112,2026-06-23 22:02:58.932000-07:00,2026-07-01 09:07:00.961000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_BDA54FB1D9,BASE TABLE,2000,868352,2026-06-23 21:56:30.450000-07:00,2026-07-01 09:08:17.651000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_C1ADDCDDD2,BASE TABLE,2000,570368,2026-06-23 21:58:04.014000-07:00,2026-07-01 09:08:03.177000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
LIBRARY_RAW,LANDING,PORTAL_ARC_TUCSON_OPEN_DATA_C92A89BB0D,BASE TABLE,2000,1598976,2026-06-23 22:01:55.928000-07:00,2026-07-01 09:08:29.050000-07:00,"Portal-net feed harvested from an open-data portal (~2,000 rows). A thin sample kept because it carries an ID we can join on -- a connector for cross-source matching, not yet a full standalone source."
