table,date_col,year,rows,table_rows,first_year,last_year,years_dead,vintage_label
FED_IRS_AUTO_REVOCATIONS,REVOCATION_DATE,2017,86004,1207295,2010,2025,1,FED_IRS_AUTO_REVOCATIONS REVOCATION_DATE 2010-2025
FED_IRS_AUTO_REVOCATIONS,REVOCATION_DATE,2018,63663,1207295,2010,2025,1,FED_IRS_AUTO_REVOCATIONS REVOCATION_DATE 2010-2025
FED_IRS_AUTO_REVOCATIONS,REVOCATION_DATE,2019,41365,1207295,2010,2025,1,FED_IRS_AUTO_REVOCATIONS REVOCATION_DATE 2010-2025
FED_IRS_AUTO_REVOCATIONS,REVOCATION_DATE,2020,39728,1207295,2010,2025,1,FED_IRS_AUTO_REVOCATIONS REVOCATION_DATE 2010-2025
FED_IRS_AUTO_REVOCATIONS,REVOCATION_DATE,2021,48381,1207295,2010,2025,1,FED_IRS_AUTO_REVOCATIONS REVOCATION_DATE 2010-2025
FED_IRS_AUTO_REVOCATIONS,REVOCATION_DATE,2022,55459,1207295,2010,2025,1,FED_IRS_AUTO_REVOCATIONS REVOCATION_DATE 2010-2025
FED_IRS_AUTO_REVOCATIONS,REVOCATION_DATE,2023,61847,1207295,2010,2025,1,FED_IRS_AUTO_REVOCATIONS REVOCATION_DATE 2010-2025
FED_IRS_AUTO_REVOCATIONS,REVOCATION_DATE,2024,63775,1207295,2010,2025,1,FED_IRS_AUTO_REVOCATIONS REVOCATION_DATE 2010-2025
FED_IRS_AUTO_REVOCATIONS,REVOCATION_DATE,2025,56123,1207295,2010,2025,1,FED_IRS_AUTO_REVOCATIONS REVOCATION_DATE 2010-2025
FED_IRS_AUTO_REVOCATIONS,REVOCATION_DATE,2026,2928,1207295,2010,2025,1,FED_IRS_AUTO_REVOCATIONS REVOCATION_DATE 2010-2025
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2011,390935,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2012,58406,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2013,87219,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2014,43758,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2015,40834,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2016,47344,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2017,90219,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2018,68291,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2019,41717,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2020,44283,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2021,37198,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2022,59793,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2023,60118,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2024,66304,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2025,58923,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REVOCATION_POSTING_DATE,2026,11953,1207295,2011,2026,0,FED_IRS_AUTO_REVOCATIONS REVOCATION_POSTING_DATE 2011-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2010,28967,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2011,12018,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2012,15222,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2013,11824,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2014,11047,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2015,12588,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2016,12451,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2017,12878,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2018,11168,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2019,7318,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2020,5161,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2021,6054,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2022,8391,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2023,10148,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2024,9336,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2025,4988,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_AUTO_REVOCATIONS,REINSTATEMENT_DATE,2026,896,1207295,2010,2026,0,FED_IRS_AUTO_REVOCATIONS REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,REVOCATION_DATE,2010,377405,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2011,92909,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2012,47765,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2013,52363,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2014,37507,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2015,35884,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2016,44190,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2017,86005,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2018,63663,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2019,41363,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2020,39723,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2021,48379,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2022,55452,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2023,61841,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2024,63770,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2025,55809,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_DATE,2026,2600,1206628,2010,2025,1,FED_IRS_REVOCATION REVOCATION_DATE 2010-2025
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2011,390935,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2012,58407,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2013,87220,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2014,43759,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2015,40834,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2016,47344,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2017,90220,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2018,68292,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2019,41717,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2020,44285,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2021,37199,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2022,59794,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2023,60120,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2024,66309,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2025,58947,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,REVOCATION_POSTING_DATE,2026,11246,1206628,2011,2026,0,FED_IRS_REVOCATION REVOCATION_POSTING_DATE 2011-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2010,28955,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2011,12013,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2012,15213,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2013,11820,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2014,11041,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2015,12583,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2016,12442,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2017,12873,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2018,11160,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2019,7305,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2020,5141,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2021,6026,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2022,8351,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2023,10087,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2024,9214,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2025,4605,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_IRS_REVOCATION,EXEMPTION_REINSTATEMENT_DATE,2026,616,1206628,2010,2026,0,FED_IRS_REVOCATION EXEMPTION_REINSTATEMENT_DATE 2010-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,1996,2802,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,1997,3,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,1998,26,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,1999,1500,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2000,516,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2001,2658,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2002,622,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2003,185,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2004,2455,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2005,2064,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2006,685,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2007,950,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2008,414,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2009,618,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2010,903,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2011,1858,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2012,1269,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2013,1683,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2014,3407,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2015,27011,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2016,2368,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2017,997,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2018,4862,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2019,907,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2020,2003,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2021,1755,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2022,752,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2023,932,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2024,1337,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2025,2030,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,COMMENT_TIME_STAMP,2026,952,70524,1996,2026,0,FED_ITIS_COMMENTS COMMENT_TIME_STAMP 1996-2026
FED_ITIS_COMMENTS,UPDATE_DATE,1996,47,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,1997,4,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,1998,7,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,1999,1497,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2000,489,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2001,2566,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2002,477,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2003,98,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2004,2320,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2005,4416,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2006,443,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2007,500,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2008,124,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2009,523,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2010,886,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2011,1660,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2012,980,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2013,1374,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2014,1533,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2015,26248,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2016,2233,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2017,1016,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2018,4968,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2019,1021,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2020,2533,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2021,3211,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2022,1056,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2023,2327,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2024,1628,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2025,2914,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_COMMENTS,UPDATE_DATE,2026,1425,70524,1999,2026,0,FED_ITIS_COMMENTS UPDATE_DATE 1999-2026
FED_ITIS_EXPERTS,UPDATE_DATE,1998,1,197,1998,2024,2,FED_ITIS_EXPERTS UPDATE_DATE 1998-2024
FED_ITIS_EXPERTS,UPDATE_DATE,2000,6,197,1998,2024,2,FED_ITIS_EXPERTS UPDATE_DATE 1998-2024
FED_ITIS_EXPERTS,UPDATE_DATE,2001,15,197,1998,2024,2,FED_ITIS_EXPERTS UPDATE_DATE 1998-2024
FED_ITIS_EXPERTS,UPDATE_DATE,2002,8,197,1998,2024,2,FED_ITIS_EXPERTS UPDATE_DATE 1998-2024
FED_ITIS_EXPERTS,UPDATE_DATE,2003,22,197,1998,2024,2,FED_ITIS_EXPERTS UPDATE_DATE 1998-2024
FED_ITIS_EXPERTS,UPDATE_DATE,2004,27,197,1998,2024,2,FED_ITIS_EXPERTS UPDATE_DATE 1998-2024
FED_ITIS_EXPERTS,UPDATE_DATE,2005,8,197,1998,2024,2,FED_ITIS_EXPERTS UPDATE_DATE 1998-2024
FED_ITIS_EXPERTS,UPDATE_DATE,2006,2,197,1998,2024,2,FED_ITIS_EXPERTS UPDATE_DATE 1998-2024
FED_ITIS_EXPERTS,UPDATE_DATE,2007,4,197,1998,2024,2,FED_ITIS_EXPERTS UPDATE_DATE 1998-2024
FED_ITIS_EXPERTS,UPDATE_DATE,2008,1,197,1998,2024,2,FED_ITIS_EXPERTS UPDATE_DATE 1998-2024
FED_ITIS_EXPERTS,UPDATE_DATE,2010,27,197,1998,2024,2,FED_ITIS_EXPERTS UPDATE_DATE 1998-2024
FED_ITIS_EXPERTS,UPDATE_DATE,2011,21,197,1998,2024,2,FED_ITIS_EXPERTS UPDATE_DATE 1998-2024
FED_ITIS_EXPERTS,UPDATE_DATE,2012,12,197,1998,2024,2,FED_ITIS_EXPERTS UPDATE_DATE 1998-2024
FED_ITIS_EXPERTS,UPDATE_DATE,2013,7,197,1998,2024,2,FED_ITIS_EXPERTS UPDATE_DATE 1998-2024
